number,name_stopping,clean_name,pos_vys,po_treb,changed,longitude,latitude
206,ПР. ШАУМЯНА,ПР. ШАУМЯНА,,False,False,30.414898,59.939359
207,"МАГНИТОГОРСКАЯ УЛ., 51","МАГНИТОГОРСКАЯ УЛ., 51",,False,False,30.432649,59.940143
208,"МАГНИТОГОРСКАЯ УЛ., 51","МАГНИТОГОРСКАЯ УЛ., 51",,False,False,30.432429,59.939961
209,"МАГНИТОГОРСКАЯ УЛ., 37","МАГНИТОГОРСКАЯ УЛ., 37",,False,False,30.424943,59.939237
210,"МАГНИТОГОРСКАЯ УЛ., 37","МАГНИТОГОРСКАЯ УЛ., 37",,False,False,30.425059,59.939095
211,"МАГНИТОГОРСКАЯ УЛ., 11","МАГНИТОГОРСКАЯ УЛ., 11",,False,False,30.419898,59.938778
212,"МАГНИТОГОРСКАЯ УЛ., 11","МАГНИТОГОРСКАЯ УЛ., 11",,False,False,30.420102,59.938456
213,УЛ. ДЕСАНТНИКОВ ПО ПЕТЕРГОФСКОМУ ШОССЕ,УЛ. ДЕСАНТНИКОВ (ПО ПЕТЕРГОФСКОМУ ШОССЕ),,False,True,30.195952,59.846918
214,КРАСНОГВАРДЕЙСКАЯ ПЛ.,КРАСНОГВАРДЕЙСКАЯ ПЛ.,,False,False,30.412838,59.941761
215,"СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД""","СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД""",,False,False,30.262753,59.880141
216,УЛ. МАРШАЛА ГОВОРОВА,УЛ. МАРШАЛА ГОВОРОВА,,False,False,30.266583,59.879145
217,УЛ. ВАСИ АЛЕКСЕЕВА,УЛ. ВАСИ АЛЕКСЕЕВА,,False,False,30.271583,59.87788
218,"ОКТЯБРЬСКАЯ НАБ., 66","ОКТЯБРЬСКАЯ НАБ., 66",,False,False,30.45452,59.879522
219,"ПР. СОЛИДАРНОСТИ, УГ. УЛ. КОЛЛОНТАЙ","ПР. СОЛИДАРНОСТИ, УГ. УЛ. КОЛЛОНТАЙ",,False,False,30.489805,59.924841
220,"УЛ. ЧУДНОВСКОГО, УГ. УЛ. КРИЖИЖАНСКОГО","УЛ. ЧУДНОВСКОГО, УГ. УЛ. КРЖИЖАНОВСКОГО",,False,True,30.477018,59.931334
221,"УЛ.ЧУДНОВСКОГО,6","УЛ. ЧУДНОВСКОГО, 6",,False,True,30.476426,59.929126
222,ПР. СОЛИДАРНОСТИ,ПР. СОЛИДАРНОСТИ,,False,False,30.4947,59.91751
223,"УЛ. ХИМИКОВ , УГ. УЛ. КОММУНЫ","УЛ. ХИМИКОВ, УГ. УЛ. КОММУНЫ",,False,True,30.479415,59.971248
224,"ОКТЯБРЬСКАЯ НАБ., 34","ОКТЯБРЬСКАЯ НАБ., 34",,False,False,30.434436,59.905828
225,"УЛ. ПОТАПОВА, УГ.ИРИНОВСКОГО ПР.","УЛ. ПОТАПОВА, УГ. ИРИНОВСКОГО ПР.",,False,True,30.477732,59.959106
226,"ОКТЯБРЬСКАЯ НАБ., 38","ОКТЯБРЬСКАЯ НАБ., 38",,False,False,30.438287,59.903396
227,УЛ. ХИМИКОВ 18,"УЛ. ХИМИКОВ, 18",,False,True,30.474645,59.968632
228,"ОКТЯБРЬСКАЯ НАБ., 38","ОКТЯБРЬСКАЯ НАБ., 38",,False,False,30.437708,59.903235
229,"ОКТЯБРЬСКАЯ НАБ., 50","ОКТЯБРЬСКАЯ НАБ., 50",,False,False,30.448565,59.888705
230,"ОКТЯБРЬСКАЯ НАБ., 42","ОКТЯБРЬСКАЯ НАБ., 42",,False,False,30.446473,59.895659
231,УЛ. НОВОСЕЛОВ,УЛ. НОВОСЕЛОВ,,False,False,30.450969,59.882843
232,УЛ. НОВОСЕЛОВ,УЛ. НОВОСЕЛОВ,,False,False,30.451224,59.882903
233,"ОКТЯБРЬСКАЯ НАБ., 54","ОКТЯБРЬСКАЯ НАБ., 54",,False,False,30.449992,59.884663
234,"ПИСКАРЁВСКИЙ ПР.,161","ПИСКАРЁВСКИЙ ПР., 161",,False,True,30.448437,60.005416
235,УЛ. КОММУНЫ,УЛ. КОММУНЫ,,False,False,30.027952,59.844605
236,"ДАЧНОЕ, Ж/Д СТ.","Ж.-Д. СТ. ""ДАЧНОЕ""",,False,True,30.269587,59.83673
237,"ДАЧНОЕ, Ж/Д СТ.","Ж.-Д. СТ. ""ДАЧНОЕ""",,False,True,30.26875,59.836449
238,УЛ. КОММУНЫ,УЛ. КОММУНЫ,,False,False,30.027695,59.844432
239,26 КМ,26 КМ.,,False,True,30.237755,60.293857
240,26 КМ,26 КМ.,,False,True,30.237272,60.293398
241,29 КМ,29 КМ.,,False,True,30.259566,60.31169
242,29 КМ,29 КМ.,,False,True,30.25922,60.31177
243,ДОРОГА НА ЛЕМБОЛОВО,ДОР. НА ЛЕМБОЛОВО,,False,True,30.26462,60.315549
244,ДОРОГА НА ЛЕМБОЛОВО,ДОР. НА ЛЕМБОЛОВО,,False,True,30.267076,60.316326
245,ДОРОГА НА ЕЛИЗАВЕТИНКУ,ДОР. НА ЕЛИЗАВЕТИНКУ,,False,True,30.230928,60.273269
246,ДОРОГА НА МАЛЫЕ ЮККИ,ДОР. НА МАЛЫЕ ЮККИ,,False,True,30.265601,60.119368
247,"ПОС. ПАРГОЛОВО, ПОЧТА","ПОС. ПАРГОЛОВО, ПОЧТА",,False,False,30.256912,60.092468
248,РАЗВИЛКА,РАЗВИЛКА,,False,False,30.248204,60.104069
249,"ПИСКАРЁВСКИЙ ПР.,161","ПИСКАРЁВСКИЙ ПР., 161",,False,True,30.44788,60.00542
250,"ПИСКАРЁВСКИЙ ПР.,145","ПИСКАРЁВСКИЙ ПР., 145",,False,True,30.446186,60.003244
251,"ПИСКАРЁВСКИЙ ПР.,145","ПИСКАРЁВСКИЙ ПР., 145",,False,True,30.44561,60.00332
252,"ДЕР.КЕРРО, ГОРОДОК","ДЕР. КЕРРО, ГОРОДОК",,False,True,30.310056,60.317747
253,УЛ. ШЕЛГУНОВА,УЛ. ШЕЛГУНОВА,,False,False,30.452803,59.865429
254,ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ №1,ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ №1,,False,False,30.514752,59.827262
255,"КАРАВАЕВСКАЯ УЛ., 35","КАРАВАЕВСКАЯ УЛ., 35",,False,False,30.513389,59.83068
256,"КАРАВАЕВСКАЯ УЛ., УНИВЕРСАМ","КАРАВАЕВСКАЯ УЛ., УНИВЕРСАМ",,False,False,30.506169,59.832999
257,"Г. ПАВЛОВСК, ВОКЗАЛ","Г. ПАВЛОВСК, ВОКЗАЛ",,False,False,30.432794,59.692958
258,"УЛ. ОРДЖОНИКИДЗЕ, УГ. ПР. КОСМОНАВТОВ","УЛ. ОРДЖОНИКИДЗЕ, УГ. ПР. КОСМОНАВТОВ",,False,False,30.356619,59.843397
259,УЛ. ТИПАНОВА,УЛ. ТИПАНОВА,,False,False,30.352355,59.853329
260,"ПР. КОСМОНАВТОВ, 50","ПР. КОСМОНАВТОВ, 50",,False,False,30.354495,59.848148
261,"ПР. КОСМОНАВТОВ, 50","ПР. КОСМОНАВТОВ, 50",,False,False,30.354275,59.847739
262,"КАРАВАЕВСКАЯ УЛ., УНИВЕРСАМ","КАРАВАЕВСКАЯ УЛ., УНИВЕРСАМ",,False,False,30.505933,59.832702
263,"КАРАВАЕВСКАЯ УЛ, 35","КАРАВАЕВСКАЯ УЛ., 35",,False,True,30.513094,59.8305
264,УЛ.ТЕЛЬМАНА,УЛ. ТЕЛЬМАНА,,False,True,30.489882,59.892468
265,ТОРГОВЫЙ ЦЕНТР,ТОРГОВЫЙ ЦЕНТР,,False,False,30.348983,59.860857
266,ПОЛИКЛИНИКА № 51,ПОЛИКЛИНИКА № 51,,False,False,30.35069,59.85698
267,ПЛ. КОНСТИТУЦИИ,ПЛ. КОНСТИТУЦИИ,,False,False,30.304563,59.853491
268,"БАССЕЙНАЯ УЛ., УГ. НОВОИЗМАЙЛОВСКОГО ПР.","БАССЕЙНАЯ УЛ., УГ. НОВОИЗМАЙЛОВСКОГО ПР.",,False,False,30.304976,59.864282
269,"ПР. КОСМОНАВТОВ, УГ. БАССЕЙНОЙ УЛ.","ПР. КОСМОНАВТОВ, УГ. БАССЕЙНОЙ УЛ.",,False,False,30.34713,59.864267
270,ПЛ. КОНСТИТУЦИИ,ПЛ. КОНСТИТУЦИИ,,False,False,30.305051,59.853634
271,ПОЛИКЛИНИКА № 51,ПОЛИКЛИНИКА № 51,,False,False,30.350493,59.85633
272,УЛ. ТИПАНОВА,УЛ. ТИПАНОВА,,False,False,30.352188,59.852338
273,ТОВАРИЩЕСКИЙ ПР.,ТОВАРИЩЕСКИЙ ПР.,,False,False,30.484293,59.915109
274,КАНОНЕРСКИЙ ОСТРОВ,КАНОНЕРСКИЙ ОСТРОВ,,False,False,30.217497,59.904764
275,"УЛ. ТЕЛЬМАНА, 45","УЛ. ТЕЛЬМАНА, 45",,False,False,30.483541,59.892887
276,ТОВАРИЩЕСКИЙ ПР.,ТОВАРИЩЕСКИЙ ПР.,,False,False,30.486068,59.915292
277,ТОРГОВЫЙ ЦЕНТР,ТОРГОВЫЙ ЦЕНТР,,False,False,30.348895,59.860324
278,"УЛ. ТЕЛЬМАНА, 45","УЛ. ТЕЛЬМАНА, 45",,False,False,30.485044,59.892521
279,"УЛ. КОСТЮШКО, 54","УЛ. КОСТЮШКО, 54",,False,False,30.30459,59.84456
280,"УЛ. КОСТЮШКО, 14","УЛ. КОСТЮШКО, 14",,False,False,30.29725,59.84783
281,"КУБИНСКАЯ УЛ., УГ. УЛ. КОСТЮШКО","КУБИНСКАЯ УЛ., УГ. УЛ. КОСТЮШКО",,False,False,30.291603,59.848633
282,"М.КАРПАТСКАЯ, УГ.УЛ.ОЛЕКО ДУНДИЧА","М. КАРПАТСКАЯ, УГ. УЛ. ОЛЕКО ДУНДИЧА",,False,True,30.425604,59.83486
283,"КУБИНСКАЯ УЛ., 34","КУБИНСКАЯ УЛ., 34",,False,False,30.294778,59.861346
284,"БЛАГОДАТНАЯ УЛ., УГ. КУБИНСКОЙ УЛ.","БЛАГОДАТНАЯ УЛ., УГ. КУБИНСКОЙ УЛ.",,False,False,30.300658,59.875405
285,"ДУНАЙСКИЙ ПР., УГ. СОФИЙСКОЙ УЛ.","ДУНАЙСКИЙ ПР., УГ. СОФИЙСКОЙ УЛ.",,False,False,30.430681,59.846876
286,ВАРШАВСКАЯ УЛ.,ВАРШАВСКАЯ УЛ.,,False,False,30.314206,59.875587
287,"МОСКОВСКИЙ ПР., УГ. БЛАГОДАТНОЙ УЛ.","МОСКОВСКИЙ ПР., УГ. БЛАГОДАТНОЙ УЛ.",,False,False,30.318932,59.875972
288,ВАРШАВСКАЯ,ВАРШАВСКАЯ,,False,False,30.31284,59.875904
289,НОВОИЗМАЙЛОВСКИЙ ПР.,НОВОИЗМАЙЛОВСКИЙ ПР.,,False,False,30.305175,59.875781
290,"КУБИНСКАЯ УЛ., 34","КУБИНСКАЯ УЛ., 34",,False,False,30.294183,59.860885
291,"ЛЕНИНСКИЙ ПР., УГ. КУБИНСКОЙ УЛ.","ЛЕНИНСКИЙ ПР., УГ. КУБИНСКОЙ УЛ.",,False,False,30.292144,59.851357
292,"УЛ. КОСТЮШКО, 14","УЛ. КОСТЮШКО, 14",,False,False,30.297643,59.848032
293,"УЛ. КОСТЮШКО, 54","УЛ. КОСТЮШКО, 54",,False,False,30.304665,59.844853
294,СКЛАДСКОЙ ПРОЕЗД,СКЛАДСКОЙ ПРОЕЗД,,False,False,30.453613,59.843544
295,ГАРАЖНЫЙ ПРОЕЗД,ГАРАЖНЫЙ ПРОЕЗД,,False,False,30.446156,59.842204
296,СКЛАДСКОЙ ПРОЕЗД,СКЛАДСКОЙ ПРОЕЗД,,False,False,30.453114,59.843282
297,"Ж.-Д. СТАНЦИЯ ""ОБУХОВО""","Ж.-Д. СТ. ""ОБУХОВО""",,False,True,30.454755,59.847244
298,ГАРАЖНЫЙ ПРОЕЗД,ГАРАЖНЫЙ ПРОЕЗД,,False,False,30.445206,59.842331
299,"КУБИНСКАЯ УЛ., УГ. УЛ. КОСТЮШКО","КУБИНСКАЯ УЛ., УГ. УЛ. КОСТЮШКО",,False,False,30.292069,59.848613
300,М.КАРПАТСКАЯ УЛ.,М. КАРПАТСКАЯ УЛ.,,False,True,30.421737,59.843088
301,КРАСНОПУТИЛОВСКАЯ УЛ.,КРАСНОПУТИЛОВСКАЯ УЛ.,,False,False,30.307524,59.850395
302,"МАЛАЯ КАРПАТСКАЯ УЛ., 9","МАЛАЯ КАРПАТСКАЯ УЛ., 9",,False,False,30.426162,59.83803
303,УЛ. СЕДОВА,УЛ. СЕДОВА,,False,False,30.45173,59.861405
304,БУХАРЕСТСКАЯ УЛ.,БУХАРЕСТСКАЯ УЛ.,,False,False,30.420089,59.83327
305,"СОФИЙСКАЯ УЛ., УГ. ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ","СОФИЙСКАЯ УЛ., УГ. ПР. АЛЕКСАНДРОВСКОЙ ФЕРМЫ",,False,False,30.426496,59.851505
306,УЛ. ЯРОСЛАВА ГАШЕКА,УЛ. ЯРОСЛАВА ГАШЕКА,,False,False,30.423443,59.841452
307,ГРУЗОВОЙ ПРОЕЗД,ГРУЗОВОЙ ПРОЕЗД,,False,False,30.435057,59.842374
308,МОРАВСКИЙ ПЕР.,МОРАВСКИЙ ПЕР.,,False,False,30.426023,59.838577
309,"УЛ.ЛАТЫШСКИХ СТРЕЛКОВ, ШКОЛА","УЛ. ЛАТЫШСКИХ СТРЕЛКОВ, ШКОЛА",,False,True,30.465852,59.92724
310,"УЛ.ЛАТЫШСКИХ СТРЕЛКОВ, УГ.УЛ.КРЖИЖАНОВСКОГО","УЛ. ЛАТЫШСКИХ СТРЕЛКОВ, УГ. УЛ. КРЖИЖАНОВСКОГО",,False,True,30.460956,59.928427
311,"УЛ.КРЖИЖАНОВСКОГО, 3","УЛ. КРЖИЖАНОВСКОГО, 3",,False,True,30.46468,59.93076
312,"УЛ.ЛАТЫШСКИХ СТРЕЛКОВ, ШКОЛА","УЛ. ЛАТЫШСКИХ СТРЕЛКОВ, ШКОЛА",,False,True,30.465361,59.927505
313,"РОССИЙСКИЙ ПР.,УГОЛ УЛ. ЛАТЫШСКИХ СТРЕЛКОВ","РОССИЙСКИЙ ПР., УГ. УЛ. ЛАТЫШСКИХ СТРЕЛКОВ",,False,True,30.470316,59.926338
314,"УЛ. ЛАТЫШСКИХ СТРЕЛКОВ, УГ.УЛ. КРЖИЖАНОВСКОГО","УЛ. ЛАТЫШСКИХ СТРЕЛКОВ, УГ. УЛ. КРЖИЖАНОВСКОГО",,False,True,30.461193,59.928962
315,"УЛ. КРЖИЖАНОВСКОГО, Д.5","УЛ. КРЖИЖАНОВСКОГО, 5",,False,True,30.470812,59.932323
316,"ОРАНЖЕРЕЙНАЯ УЛ.,7","ОРАНЖЕРЕЙНАЯ УЛ., 7",,False,True,30.405429,59.717046
317,УЛ.САВУШКИНА УГ.ЯХТЕННОЙ УЛ,"УЛ. САВУШКИНА, УГ. ЯХТЕННОЙ УЛ.",,False,True,30.215785,59.987748
318,"ЖЕЛЕЗНОВОДСКАЯ УЛ.,14","ЖЕЛЕЗНОВОДСКАЯ УЛ., 14",,False,True,30.254953,59.952546
319,МАЛЫЙ ПР. В.О. ПО 16-17-Й ЛИНИИ В.О.,МАЛЫЙ ПР. В.О. (ПО 16-17-Й ЛИНИИ В.О.),,False,True,30.261557,59.942914
320,КАМСКАЯ УЛ.,КАМСКАЯ УЛ.,,False,False,30.257265,59.946576
321,МАЛЫЙ ПР.В.О. ПО 16-17 ЛИНИИ В.О.,МАЛЫЙ ПР. В.О. (ПО 16-17-Й ЛИНИИ В.О.),,False,True,30.261034,59.943681
322,СРЕДНИЙ ПР.ВО. ПО 16-17 ЛИНИИ В.О.,СРЕДНИЙ ПР. В.О. (ПО 16-17-Й ЛИНИИ В.О.),,False,True,30.265743,59.939834
323,КАМСКАЯ УЛ.,КАМСКАЯ УЛ.,,False,False,30.257601,59.946604
324,УРАЛЬСКАЯ УЛ.,УРАЛЬСКАЯ УЛ.,,False,False,30.261985,59.95265
325,"ЖЕЛЕЗНОВОДСКАЯ УЛ., УГ. ПР.КИМА","ЖЕЛЕЗНОВОДСКАЯ УЛ., УГ. ПР. КИМА",,False,True,30.247074,59.951812
326,ЖЕЛЕЗНОВОДСКАЯ УЛ.,ЖЕЛЕЗНОВОДСКАЯ УЛ.,,False,False,30.255035,59.952403
327,"УГ. КИРОЧНАЯ УЛ., УГ. ПОТЕМКИНСКОЙ УЛ.","УГ. КИРОЧНАЯ УЛ., УГ. ПОТЁМКИНСКОЙ УЛ.",,False,True,30.367724,59.944179
328,"ПОТЕМКИНСКАЯ УЛ., УГ.ШПАЛЕРНАЯ УЛ.","ПОТЁМКИНСКАЯ УЛ., УГ. ШПАЛЕРНОЙ УЛ.",,False,True,30.367158,59.948941
329,ЛЕНИНГРАДСКАЯ УЛ.,ЛЕНИНГРАДСКАЯ УЛ.,,False,False,30.116208,59.783641
330,СТ. ГОРЕЛОВО,"Ж.-Д. СТ. ""ГОРЕЛОВО""",,False,True,30.12583,59.78145
331,ПОС. ТОРИКИ,ПОС. ТОРИКИ,,False,False,30.104363,59.780056
332,"АННИНСКОЕ ШОССЕ, 30","АННИНСКОЕ ШОССЕ, 30",,False,False,30.108182,59.783479
333,"ДАЧНЫЙ, 19","ДАЧНЫЙ, 19",,False,False,30.256176,59.841053
334,"ДАЧНЫЙ, 25","ДАЧНЫЙ, 25",,False,False,30.260746,59.838724
335,ПЕТРОПАВЛОВСКАЯ УЛИЦА,ПЕТРОПАВЛОВСКАЯ УЛ.,,False,True,30.31483,59.96554
336,НОВОРОССИЙСКАЯ УЛИЦА,НОВОРОССИЙСКАЯ УЛ.,,False,True,30.358844,59.993683
337,УЛИЦА СЕВАСТЬЯНОВА,УЛ. СЕВАСТЬЯНОВА,,False,True,30.32771,59.87593
338,ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА,ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА,,False,False,30.31942,59.89407
339,МОСКОВСКИЙ ПРОСПЕКТ,МОСКОВСКИЙ ПР.,,False,True,30.32175,59.87597
340,Ж/Д СТАНЦИЯ КУШЕЛЕВКА,"Ж.-Д. СТ. ""КУШЕЛЕВКА""",,False,True,30.35216,59.99104
341,КОРАБЕЛЬНАЯ УЛИЦА,КОРАБЕЛЬНАЯ УЛ.,,False,True,30.25439,59.876
342,ЗАСТАВСКАЯ УЛИЦА,ЗАСТАВСКАЯ УЛ.,,False,True,30.3198,59.88855
343,УЛИЦА СЕВАСТЬЯНОВА,УЛ. СЕВАСТЬЯНОВА,,False,True,30.32858,59.87606
344,1-Й МЕДИЦИНСКИЙ ИНСТИТУТ,1-Й МЕДИЦИНСКИЙ ИНСТИТУТ,,False,False,30.3201,59.96525
345,АДМИНИСТРАЦИЯ МОСКОВСКОГО РАЙОНА,АДМИНИСТРАЦИЯ МОСКОВСКОГО РАЙОНА,,False,False,30.31994,59.88457
346,ПРОСПЕКТ ЮРИЯ ГАГАРИНА,ПР. ЮРИЯ ГАГАРИНА,,False,True,30.33485,59.87614
347,ВИТЕБСКИЙ ПРОСПЕКТ,ВИТЕБСКИЙ ПР.,,False,True,30.34712,59.87779
348,УЛИЦА ЗЕНИТЧИКОВ,УЛ. ЗЕНИТЧИКОВ,,False,True,30.256186,59.871283
349,"МЕТРО ""ЭЛЕКТРОСИЛА""","СТ. МЕТРО ""ЭЛЕКТРОСИЛА""",,False,True,30.32001,59.88027
350,ВЯЗЕМСКИЙ ПЕРЕУЛОК,ВЯЗЕМСКИЙ ПЕР.,,False,True,30.301797,59.970986
351,УЛИЦА ВАСИ АЛЕКСЕЕВА,УЛ. ВАСИ АЛЕКСЕЕВА,,False,True,30.2668,59.87809
352,ПЕСОЧНАЯ НАБЕРЕЖНАЯ,ПЕСОЧНАЯ НАБ.,,False,True,30.29913,59.97542
353,ВОЛКОВСКИЙ ПРОСПЕКТ,ВОЛКОВСКИЙ ПР.,,False,True,30.35634,59.87955
354,ЧКАЛОВСКИЙ ПРОСПЕКТ,ЧКАЛОВСКИЙ ПР.,,False,True,30.30431,59.96918
355,"МЕТРО ""БУХАРЕСТСКАЯ""","СТ. МЕТРО ""БУХАРЕСТСКАЯ""",,False,True,30.36653,59.88358
356,ТРАМВАЙНЫЙ ПАРК № 1 (высадка),ТРАМВАЙНЫЙ ПАРК № 1,(ВЫСАДКА),False,True,30.31928,59.89676
357,ВИТЕБСКИЙ ПРОСПЕКТ,ВИТЕБСКИЙ ПР.,,False,True,30.34789,59.87781
358,КАМЕННООСТРОВСКИЙ ПРОСПЕКТ,КАМЕННООСТРОВСКИЙ ПР.,,False,True,30.3092,59.969403
359,ПРОСПЕКТ НЕПОКОРЁННЫХ,ПР. НЕПОКОРЁННЫХ,,False,True,30.36435,59.99714
360,КОМСОМОЛЬСКАЯ ПЛОЩАДЬ,КОМСОМОЛЬСКАЯ ПЛ.,,False,True,30.257278,59.877742
361,ПРОСПЕКТ ЮРИЯ ГАГАРИНА,ПР. ЮРИЯ ГАГАРИНА,,False,True,30.33546,59.87605
362,БОЛЬШОЙ ПРОСПЕКТ П.С.,БОЛЬШОЙ ПР. П.С.,,False,True,30.31436,59.96777
363,БОЛОТНАЯ УЛИЦА,БОЛОТНАЯ УЛ.,,False,True,30.352667,59.999856
364,УЛИЦА ЛЕНСОВЕТА,УЛ. ЛЕНСОВЕТА,,False,True,30.33022,59.85512
365,УЛИЦА ВЕРНОСТИ,УЛ. ВЕРНОСТИ,,False,True,30.43818,59.99773
366,БАРРИКАДНАЯ УЛИЦА,БАРРИКАДНАЯ УЛ.,,False,True,30.262419,59.891992
367,ИНСТИТУТСКИЙ ПРОСПЕКТ,ИНСТИТУТСКИЙ ПР.,,False,True,30.347625,60.000575
368,ПРОСПЕКТ НАУКИ / УЛИЦА РУСТАВЕЛИ,ПР. НАУКИ / УЛ. РУСТАВЕЛИ,,False,True,30.43717,60.003111
369,ПРОСПЕКТ ЮРИЯ ГАГАРИНА,ПР. ЮРИЯ ГАГАРИНА,,False,True,30.336086,59.855422
370,ПРОСПЕКТ СТАЧЕК,ПР. СТАЧЕК,,False,True,30.27263,59.89023
371,УЛИЦА ОРБЕЛИ,УЛ. ОРБЕЛИ,,False,True,30.339703,60.001706
372,"ТИХОРЕЦКИЙ ПРОСПЕКТ, дом 7","ТИХОРЕЦКИЙ ПР., 7",,False,True,30.368614,60.013147
373,УЛИЦА ТРЕФОЛЕВА,УЛ. ТРЕФОЛЕВА,,False,True,30.27691,59.88836
374,ТРАМВАЙНЫЙ ПАРК № 1 (посадка),ТРАМВАЙНЫЙ ПАРК № 1,(ПОСАДКА),False,True,30.319008,59.897461
375,ПРАЖСКАЯ УЛИЦА,ПРАЖСКАЯ УЛ.,,False,True,30.380272,59.881281
376,2-Й МУРИНСКИЙ ПРОСПЕКТ,2-Й МУРИНСКИЙ ПР.,,False,True,30.33055,60.00302
377,КАМЕННООСТРОВСКИЙ ПРОСПЕКТ,КАМЕННООСТРОВСКИЙ ПР.,,False,True,30.29948,59.97953
378,УЛИЦА ВОЗРОЖДЕНИЯ,УЛ. ВОЗРОЖДЕНИЯ,,False,True,30.27038,59.88173
379,АДМИНИСТРАЦИЯ МОСКОВСКОГО РАЙОНА,АДМИНИСТРАЦИЯ МОСКОВСКОГО РАЙОНА,,False,False,30.31975,59.884372
380,ПРОСПЕКТ СТАЧЕК,ПР. СТАЧЕК,,False,True,30.27093,59.89058
381,ПРОСПЕКТ НЕПОКОРЁННЫХ,ПР. НЕПОКОРЁННЫХ,,False,True,30.43391,59.99178
382,БУДАПЕШТСКАЯ УЛИЦА,БУДАПЕШТСКАЯ УЛ.,,False,True,30.40056,59.83529
383,ЗАГРЕБСКИЙ БУЛЬВАР,ЗАГРЕБСКИЙ БУЛЬВ.,,False,True,30.40826,59.83727
384,"МЕТРО ""ПОЛИТЕХНИЧЕСКАЯ""","СТ. МЕТРО ""ПОЛИТЕХНИЧЕСКАЯ""",,False,True,30.369697,60.008489
385,БАРРИКАДНАЯ УЛИЦА,БАРРИКАДНАЯ УЛ.,,False,True,30.26176,59.89187
386,ЗАСТАВСКАЯ УЛИЦА,ЗАСТАВСКАЯ УЛ.,,False,True,30.319489,59.88888
387,"МЕТРО ""ПЛОЩАДЬ МУЖЕСТВА""","СТ. МЕТРО ""ПЛОЩАДЬ МУЖЕСТВА""",,False,True,30.365625,60.000403
388,ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА,ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА,,False,False,30.31924,59.89415
389,УЛИЦА ЯРОСЛАВА ГАШЕКА,УЛ. ЯРОСЛАВА ГАШЕКА,,False,True,30.41282,59.83878
390,"2-Й МУРИНСКИЙ ПРОСПЕКТ, 51","2-Й МУРИНСКИЙ ПР., 51",,False,True,30.361578,59.998583
391,ДУНАЙСКИЙ ПРОСПЕКТ,ДУНАЙСКИЙ ПР.,,False,True,30.409219,59.842394
392,"БУХАРЕСТСКАЯ УЛИЦА,118","БУХАРЕСТСКАЯ УЛ., 118",,False,True,30.40485,59.84668
393,ОБОРОННАЯ УЛИЦА,ОБОРОННАЯ УЛ.,,False,True,30.257514,59.892794
394,ПРОСПЕКТ МЕЧНИКОВА (высадка),ПР. МЕЧНИКОВА,(ВЫСАДКА),False,True,30.42612,59.98389
395,УЛИЦА МАРШАЛА ГОВОРОВА,УЛ. МАРШАЛА ГОВОРОВА,,False,True,30.27672,59.8891
396,МАЛАЯ БАЛКАНСКАЯ УЛИЦА (посадка),МАЛАЯ БАЛКАНСКАЯ УЛ.,(ПОСАДКА),False,True,30.421928,59.829494
397,БУХАРЕСТСКАЯ УЛИЦА,БУХАРЕСТСКАЯ УЛ.,,False,True,30.41236,59.83818
398,ПР.СИЗОВА,ПР. СИЗОВА,,False,True,30.272211,60.006314
399,"МЕТРО ""ПАРК ПОБЕДЫ""","СТ. МЕТРО ""ПАРК ПОБЕДЫ""",,False,True,30.32053,59.8658
400,ДУНАЙСКИЙ ПРОСПЕКТ,ДУНАЙСКИЙ ПР.,,False,True,30.40992,59.84196
401,ОГОРОДНЫЙ ПЕРЕУЛОК,ОГОРОДНЫЙ ПЕР.,,False,True,30.2744,59.88595
